category,method,outcome_name,outcome_col,spec,controls_requested,controls_used,coef_log_price,std_error,t_stat,p_value,n_obs,n_store_upc_clusters,n_weeks,first_stage_coef,first_stage_se,first_stage_t,first_stage_t2,cluster_type,fixed_effects,source_file,learner,coef_log_price_fd,n_groups,n_splits,mean_y_rmse,mean_d_rmse,mean_z_rmse
cereal,FE-IV,same_com_code_sales,y_same_com_code_log_sales,E_full_sensitivity,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag + rival_log_cost_mean + rival_log_price_mean + rival_deal_rate + price_was_missing + cost_was_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + deal_flag + rival_log_cost_mean + rival_log_price_mean + rival_deal_rate + price_was_missing,-0.0016912127569426,0.0030617240784383,-0.5523726872884285,0.5806930394481753,6319195,36438.0,365.0,0.36944437605163,0.0063905166997122,57.81134662683347,3342.151798807889,one-way,store_upc_id + week,cereal_fe_iv_decomposition_results.csv,,,,,,,
cereal,FE-IV,category_total_sales,y_category_total_log_sales,A_none,none,none,-0.3824211713118862,0.0363829046190716,-10.51101266696074,0.0,6451609,36438.0,366.0,0.4281005801818517,0.0066190172995675,64.67736233440857,4183.1611985363725,one-way,store_upc_id + week,cereal_fe_iv_decomposition_results.csv,,,,,,,
cereal,FE-IV,category_total_sales,y_category_total_log_sales,B_ccount_only,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo,-0.0018071068050383,0.0023141566145752,-0.7808921806141331,0.4348659114392315,6319195,36438.0,365.0,0.425841521421236,0.0066531883015091,64.0056319050284,4096.7209155619885,one-way,store_upc_id + week,cereal_fe_iv_decomposition_results.csv,,,,,,,
cereal,FE-IV,category_total_sales,y_category_total_log_sales,C_plus_deal,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + deal_flag,0.0085062018475122,0.0027874658294255,3.051589640209253,0.0022763306803521,6319195,36438.0,365.0,0.37560626705276,0.0064485938352542,58.24622803801575,3392.623080656532,one-way,store_upc_id + week,cereal_fe_iv_decomposition_results.csv,,,,,,,
cereal,FE-IV,category_total_sales,y_category_total_log_sales,D_plus_rival_cost,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag + rival_log_cost_mean,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + deal_flag + rival_log_cost_mean,0.0059162016926583,0.0027600165818331,2.143538459732303,0.0320698862969646,6319195,36438.0,365.0,0.3756606769504523,0.0064504515741825,58.2378880967038,3391.651609964194,one-way,store_upc_id + week,cereal_fe_iv_decomposition_results.csv,,,,,,,
cereal,FE-IV,category_total_sales,y_category_total_log_sales,E_full_sensitivity,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag + rival_log_cost_mean + rival_log_price_mean + rival_deal_rate + price_was_missing + cost_was_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + deal_flag + rival_log_cost_mean + rival_log_price_mean + rival_deal_rate + price_was_missing,-0.0388894040492001,0.0029550850596561,-13.1601640102114,0.0,6319195,36438.0,365.0,0.36944437605163,0.0063905166997122,57.81134662683347,3342.151798807889,one-way,store_upc_id + week,cereal_fe_iv_decomposition_results.csv,,,,,,,
cereal,FE-IV,own_pseudo_logit,y_own_pseudo_logit,A_none,none,none,-1.0065596197107949,0.050021520778059,-20.122531343595256,0.0,6319195,36438.0,365.0,0.4258430138523859,0.0066554578242294,63.98403011466577,4093.956109714456,one-way,store_upc_id + week,cereal_fe_iv_decomposition_results.csv,,,,,,,
cereal,FE-IV,own_pseudo_logit,y_own_pseudo_logit,B_ccount_only,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo,-1.006327333989498,0.0499330946869068,-20.153514223370816,0.0,6319195,36438.0,365.0,0.425841521421236,0.0066531883015091,64.0056319050284,4096.7209155619885,one-way,store_upc_id + week,cereal_fe_iv_decomposition_results.csv,,,,,,,
cereal,FE-IV,own_pseudo_logit,y_own_pseudo_logit,C_plus_deal,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + deal_flag,0.1550442119032087,0.048661421356137,3.1861833785842566,0.0014416318848109,6319195,36438.0,365.0,0.37560626705276,0.0064485938352542,58.24622803801575,3392.623080656532,one-way,store_upc_id + week,cereal_fe_iv_decomposition_results.csv,,,,,,,
cereal,FE-IV,own_pseudo_logit,y_own_pseudo_logit,D_plus_rival_cost,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag + rival_log_cost_mean,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + deal_flag + rival_log_cost_mean,0.1524524057018927,0.0487000525422083,3.1304361647199905,0.0017454693036713,6319195,36438.0,365.0,0.3756606769504523,0.0064504515741825,58.2378880967038,3391.651609964194,one-way,store_upc_id + week,cereal_fe_iv_decomposition_results.csv,,,,,,,
cereal,FE-IV,own_pseudo_logit,y_own_pseudo_logit,E_full_sensitivity,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag + rival_log_cost_mean + rival_log_price_mean + rival_deal_rate + price_was_missing + cost_was_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + deal_flag + rival_log_cost_mean + rival_log_price_mean + rival_deal_rate + price_was_missing,-1.405331584245503,0.0298576043791341,-47.06779440173749,0.0,6319195,36438.0,365.0,0.36944437605163,0.0063905166997122,57.81134662683347,3342.151798807889,one-way,store_upc_id + week,cereal_fe_iv_decomposition_results.csv,,,,,,,
cereal,FD-PLIV-DML,own_sales,dy_own_log_sales,S1_ccount_only,,log1p_cc_custcoun_t + log1p_cc_custcoun_tm1_fd + d_log1p_cc_custcoun + log1p_cc_grocery_t + log1p_cc_grocery_tm1_fd + d_log1p_cc_grocery + log1p_cc_convfood_t + log1p_cc_convfood_tm1_fd + d_log1p_cc_convfood + log1p_cc_bottle_t + log1p_cc_bottle_tm1_fd + d_log1p_cc_bottle + log1p_cc_promo_t + log1p_cc_promo_tm1_fd + d_log1p_cc_promo + cc_missing_t + cc_missing_tm1_fd + d_cc_missing,,0.0132544451733236,-259.7736590618605,0.0,6145641,,,0.4042375679408399,0.0087831950947219,46.02397687645071,2118.206447524069,store_upc_id_code,first difference + fold-specific week residualization,cereal_fd_pliv_dml_own_sales_results.csv,Ridge,-3.443155721509103,36253.0,3.0,0.6570440559976537,0.0948424473929909,0.1223081656970096
cereal,FD-PLIV-DML,own_sales,dy_own_log_sales,S1_ccount_only,,log1p_cc_custcoun_t + log1p_cc_custcoun_tm1_fd + d_log1p_cc_custcoun + log1p_cc_grocery_t + log1p_cc_grocery_tm1_fd + d_log1p_cc_grocery + log1p_cc_convfood_t + log1p_cc_convfood_tm1_fd + d_log1p_cc_convfood + log1p_cc_bottle_t + log1p_cc_bottle_tm1_fd + d_log1p_cc_bottle + log1p_cc_promo_t + log1p_cc_promo_tm1_fd + d_log1p_cc_promo + cc_missing_t + cc_missing_tm1_fd + d_cc_missing,,0.0132461231827313,-260.036407313759,0.0,6145641,,,0.4040197904764275,0.0087831684520379,45.99932162096723,2115.937589589183,store_upc_id_code,first difference + fold-specific week residualization,cereal_fd_pliv_dml_own_sales_results.csv,LightGBM,-3.444474283272966,36253.0,3.0,0.6525114286901376,0.0948080059375942,0.1223724091939017
cereal,FD-PLIV-DML,own_sales,dy_own_log_sales,S2_plus_deal,,log1p_cc_custcoun_t + log1p_cc_custcoun_tm1_fd + d_log1p_cc_custcoun + log1p_cc_grocery_t + log1p_cc_grocery_tm1_fd + d_log1p_cc_grocery + log1p_cc_convfood_t + log1p_cc_convfood_tm1_fd + d_log1p_cc_convfood + log1p_cc_bottle_t + log1p_cc_bottle_tm1_fd + d_log1p_cc_bottle + log1p_cc_promo_t + log1p_cc_promo_tm1_fd + d_log1p_cc_promo + cc_missing_t + cc_missing_tm1_fd + d_cc_missing + deal_flag_t + deal_flag_tm1_fd + d_deal_flag,,0.0189857483840125,-152.53605743610055,0.0,6145641,,,0.3072008838554266,0.0067087291095453,45.79121899829484,2096.835737349798,store_upc_id_code,first difference + fold-specific week residualization,cereal_fd_pliv_dml_own_sales_results.csv,Ridge,-2.8960112059710843,36253.0,3.0,0.6069206977680609,0.0785725285961786,0.1174247444313105
cereal,FD-PLIV-DML,own_sales,dy_own_log_sales,S2_plus_deal,,log1p_cc_custcoun_t + log1p_cc_custcoun_tm1_fd + d_log1p_cc_custcoun + log1p_cc_grocery_t + log1p_cc_grocery_tm1_fd + d_log1p_cc_grocery + log1p_cc_convfood_t + log1p_cc_convfood_tm1_fd + d_log1p_cc_convfood + log1p_cc_bottle_t + log1p_cc_bottle_tm1_fd + d_log1p_cc_bottle + log1p_cc_promo_t + log1p_cc_promo_tm1_fd + d_log1p_cc_promo + cc_missing_t + cc_missing_tm1_fd + d_cc_missing + deal_flag_t + deal_flag_tm1_fd + d_deal_flag,,0.0241030126332488,-118.43659171626486,0.0,6145641,,,0.2650311883772456,0.0059703424470258,44.391287556590704,1970.5864109319248,store_upc_id_code,first difference + fold-specific week residualization,cereal_fd_pliv_dml_own_sales_results.csv,LightGBM,-2.8546786663760706,36253.0,3.0,0.5865558047221642,0.0673466019349276,0.1096973765833549
