outcome,start_period,pre_mean,event_mean,post_mean,event_minus_pre,post_minus_event,permutation_id,permutation_type,fake_high_col
perm_gap,2025-02,0.16729105342297768,0.18546179610264227,0.20035246663548634,0.018170742679664592,0.01489067053284407,90,random_high_and_fake_start,log_spi_admin_support
perm_gap,2019-06,0.21017431632048597,0.14986660509554373,0.1579414537689662,-0.060307711224942245,0.00807484867342248,91,random_high_and_fake_start,log_spi_admin_support
perm_gap,2018-02,0.048903431558846876,-0.0845011888051254,-0.06871937185746517,-0.13340462036397227,0.015781816947660232,92,random_high_and_fake_start,log_spi_professional
perm_gap,2025-03,-0.03390870781608394,-0.08126843634263044,-0.08418341235360878,-0.0473597285265465,-0.002914976010978343,93,random_high_and_fake_start,log_spi_real_estate
perm_gap,2018-04,0.39183277945047773,0.26465871320000617,0.22974604754524108,-0.12717406625047156,-0.034912665654765085,94,random_high_and_fake_start,log_spi_afs
perm_gap,2024-11,-0.06077219878662484,-0.01972187835418578,-0.06271548004615557,0.04105032043243906,-0.04299360169196979,95,random_high_and_fake_start,log_spi_real_estate
perm_gap,2016-10,0.13950905961645996,-0.050525545129959624,0.022588005795096972,-0.1900346047464196,0.0731135509250566,96,random_high_and_fake_start,log_spi_financial
perm_gap,2020-09,-0.0031067308243913536,0.10174002682588205,0.032793084450617904,0.1048467576502734,-0.06894694237526415,97,random_high_and_fake_start,log_spi_real_estate
perm_gap,2016-11,-0.0058395457804873985,0.05550292216093607,0.036927402687224976,0.06134246794142347,-0.018575519473711097,98,random_high_and_fake_start,log_spi_professional
perm_gap,2020-03,0.02708321342067066,-0.018419229146282728,-0.0031067308243913536,-0.04550244256695339,0.015312498321891374,99,random_high_and_fake_start,log_spi_real_estate
perm_gap,2018-03,0.4103811204903958,0.3420171799729103,0.22146549351567746,-0.06836394051748551,-0.12055168645723285,100,random_high_and_fake_start,log_spi_afs
perm_gap,2017-05,0.011162467001412027,0.06578383440576285,0.016325707588820276,0.05462136740435083,-0.049458126816942574,101,random_high_and_fake_start,log_spi_financial
perm_gap,2020-03,-0.05897692941510346,0.13269435118988535,0.16434062892884013,0.1916712806049888,0.03164627773895479,102,random_high_and_fake_start,log_spi_financial
perm_gap,2023-05,-0.03921544072914814,0.025544984743862464,-0.0054928297338235526,0.06476042547301061,-0.031037814477686016,103,random_high_and_fake_start,log_spi_financial
perm_gap,2018-10,-0.02610218605004544,0.06891693707045299,0.020006964646275865,0.09501912312049843,-0.04890997242417712,104,random_high_and_fake_start,log_spi_real_estate
perm_gap,2024-04,0.40151720466506785,0.2667723913873236,0.26480654689678546,-0.13474481327774424,-0.00196584449053816,105,random_high_and_fake_start,log_spi_afs
perm_gap,2025-03,-0.15166031134488644,-0.1276271089878295,-0.06882482009246231,0.024033202357056943,0.05880228889536719,106,random_high_and_fake_start,log_spi_financial
perm_gap,2016-12,-0.058496539731479245,0.16475548507283952,0.09975665978662314,0.22325202480431877,-0.06499882528621638,107,random_high_and_fake_start,log_spi_afs
perm_gap,2018-08,-0.058619078370502585,0.008858514795384131,0.053522615004286976,0.06747759316588672,0.044664100208902845,108,random_high_and_fake_start,log_spi_real_estate
perm_gap,2018-09,0.22146549351567746,0.21124187264311178,0.36368246884058486,-0.010223620872565675,0.15244059619747308,109,random_high_and_fake_start,log_spi_afs
perm_gap,2017-05,0.011162467001412027,0.06578383440576285,0.016325707588820276,0.05462136740435083,-0.049458126816942574,110,random_high_and_fake_start,log_spi_financial
perm_gap,2017-01,-0.021793964990654818,-0.046403349435873764,-0.0787105648442612,-0.024609384445218947,-0.032307215408387435,111,random_high_and_fake_start,log_spi_real_estate
