comparator,lag,transformation,controls,washout_months,policy_block_definition,beta0,cumulative_policy_lags,status,interpretation_note
A_main,3,diff,price,1,only_2025,-0.014317283777332592,-0.052053661503612625,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,price,2,main_merged,-0.09192093288882526,0.06756479943608948,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,price,2,separate_phase_3_4,-0.09148064036024778,0.07522949693472618,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,price,2,only_2022_2025,-0.017433622858586954,-0.5028357493689932,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,price,2,only_2025,0.6426951291783712,57.78786392648116,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,price,3,main_merged,-0.08925163982038782,0.052525384208575165,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,price,3,separate_phase_3_4,-0.08880204383528784,0.03361216512461812,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,price,3,only_2022_2025,-0.023087378364805986,-0.3502619277133071,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,price,3,only_2025,0.6426951291785034,57.78754175236481,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,tourism,0,main_merged,-0.0011732719274788889,0.10400715364075318,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,tourism,0,separate_phase_3_4,0.017892849597784054,0.1086151783375901,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,tourism,0,only_2022_2025,0.02463989199165276,0.035721352419820676,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,tourism,0,only_2025,-0.023672853202492492,-0.009825675455054143,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,tourism,1,main_merged,-0.057579427956652475,0.1104540908662649,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,tourism,1,separate_phase_3_4,-0.050983589988867366,0.12066257651352609,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,tourism,1,only_2022_2025,-0.015416783108846501,0.09581505457632536,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,tourism,1,only_2025,0.010089107260817218,-0.05703325629792058,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,tourism,2,main_merged,-0.05701545303324368,0.12254100680970158,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,tourism,2,separate_phase_3_4,-0.056590643770289176,0.1392833913554813,ok,Relative-response robustness check; winsorized rows are sensitivity only.
