term,coef,std_error,t_value,p_value,ci_low,ci_high,nobs,r2,outcome,lag_length,spec,spec_type,interpretation_note,naive_std_error,standard_error_note,n_lags
policy_intensity_m_lag2,0.07432582133546188,0.03832067485136714,1.9395749585242548,0.052431366616407585,-0.0007813212364875116,0.1494329639074113,111.0,0.9535558529959908,gap_synth_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag3,0.057681879170763256,0.033174709775974656,1.7387304835606083,0.08208218139626776,-0.007339357187715917,0.12270311552924243,111.0,0.9535558529959908,gap_synth_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
delivery_intensity_m_lag0,0.11867220480437235,0.06382695324985874,1.8592804256191722,0.062987400061725,-0.006426324808272543,0.24377073441701724,111.0,0.9535558529959908,gap_synth_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
delivery_intensity_m_lag1,0.11253803491534864,0.07484445035256401,1.503625644723481,0.13267778421037332,-0.034154392218372964,0.25923046204907024,111.0,0.9535558529959908,gap_synth_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
delivery_intensity_m_lag2,0.0008455765780965296,0.0715244437278418,0.011822204186781787,0.9905674655274823,-0.13933975714273514,0.1410309102989282,111.0,0.9535558529959908,gap_synth_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
delivery_intensity_m_lag3,0.13437693109357896,0.05458601853412892,2.4617463354569855,0.013826241514297911,0.02739030070725039,0.2413635614799075,111.0,0.9535558529959908,gap_synth_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
z_food_cpi_yoy,0.0206128070832187,0.018273278449210235,1.128030043459967,0.259307231292485,-0.015202160556705292,0.05642777472314269,111.0,0.9535558529959908,gap_synth_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
z_core_cpi_yoy,-0.02416018465432046,0.01786529315453952,-1.352353104162829,0.17626238382962744,-0.05917551581046789,0.010855146501826972,111.0,0.9535558529959908,gap_synth_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
z_foreign_tourists_thousand,0.11492355557406798,0.05670571697779509,2.026666122907324,0.04269656926298949,0.003782392580068128,0.22606471856806784,111.0,0.9535558529959908,gap_synth_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
z_accommodation_occupancy_rate_total,0.3306188162158687,0.03162115596324356,10.455620806531554,1.3809144171424963e-25,0.26864248937838736,0.39259514305335,111.0,0.9535558529959908,gap_synth_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
z_nonresident_expenditure_index,-0.12071820391853955,0.03825798995514299,-3.1553723564693312,0.0016029338794354762,-0.19570248635151496,-0.04573392148556413,111.0,0.9535558529959908,gap_synth_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_2,-0.024248266714352207,0.026527458763255327,-0.9140817795913359,0.3606738757523169,-0.07624113049170408,0.027744597062999678,111.0,0.9535558529959908,gap_synth_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_3,0.024345989164056663,0.035426816741707445,0.6872192142342415,0.4919445980024668,-0.04508929573659056,0.09378127406470388,111.0,0.9535558529959908,gap_synth_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_4,-0.07242267121289157,0.0461413562793389,-1.5695826272302462,0.11651224280605703,-0.1628580677182269,0.018012725292443743,111.0,0.9535558529959908,gap_synth_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_5,-0.10900113950301063,0.03948654227131909,-2.760463014311162,0.00577194931493984,-0.18639334022881449,-0.03160893877720679,111.0,0.9535558529959908,gap_synth_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_6,-0.09020214186733608,0.04379786046289338,-2.05951023438137,0.03944538562089531,-0.17604437097451786,-0.00435991276015428,111.0,0.9535558529959908,gap_synth_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_7,-0.033982313612255705,0.04228215718039448,-0.8037034030045357,0.42156828833079685,-0.11685381887449052,0.04888919164997911,111.0,0.9535558529959908,gap_synth_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_8,-0.029370045534697145,0.04428426577517134,-0.6632162692683485,0.5071920531956002,-0.11616561153583271,0.05742552046643842,111.0,0.9535558529959908,gap_synth_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_9,-0.04777395390286116,0.04941137397733516,-0.966861474541771,0.33361328796396594,-0.14461846732507772,0.0490705595193554,111.0,0.9535558529959908,gap_synth_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_10,0.012091440798690976,0.049058153959326126,0.2464715816399437,0.8053172005666789,-0.0840607741096093,0.10824365570699124,111.0,0.9535558529959908,gap_synth_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_11,-0.010003532916647323,0.04299431797417444,-0.2326710455706306,0.8160168544873354,-0.09427084768589232,0.07426378185259767,111.0,0.9535558529959908,gap_synth_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_12,0.08465250368829491,0.03286407088547397,2.575837423893569,0.009999765166261585,0.020240108367394566,0.14906489900919526,111.0,0.9535558529959908,gap_synth_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
cumulative_policy_intensity_m_lag,0.14662836728637002,,,,,,,,gap_synth_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Cumulative dynamic relative response; naive SE ignores lag covariance.,0.06544264131037227,naive_std_error ignores covariance across lag coefficients,4.0
cumulative_delivery_intensity_m_lag,0.3664327473913965,,,,,,,,gap_synth_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Cumulative delivery-policy sensitivity response; naive SE ignores lag covariance.,0.13330773113260366,naive_std_error ignores covariance across lag coefficients,4.0
const,0.10558457533949711,0.029128605754746423,3.6247727140971175,0.00028921569008652194,0.048493557140327964,0.16267559353866626,111.0,0.9819209283521312,gap_synth_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag0,0.00943390632607024,0.02130688325591098,0.4427633179739264,0.6579369384173663,-0.032326817478314805,0.05119463013045528,111.0,0.9819209283521312,gap_synth_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag1,0.04289147871840753,0.01691703150876862,2.535402188981888,0.011231828977229595,0.009734706235891746,0.07604825120092332,111.0,0.9819209283521312,gap_synth_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag2,0.0477305737872595,0.023392487476162217,2.0404231844047653,0.04130819468083159,0.001882140825177285,0.09357900674934172,111.0,0.9819209283521312,gap_synth_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag3,0.02480404973265249,0.022197850723673092,1.117407718495917,0.2638200364405414,-0.01870293821994315,0.06831103768524813,111.0,0.9819209283521312,gap_synth_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
delivery_intensity_m_lag0,-0.007875917160200419,0.032687649456700524,-0.24094473879601527,0.809597946828884,-0.07194253283460371,0.05619069851420287,111.0,0.9819209283521312,gap_synth_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
delivery_intensity_m_lag1,-0.10676043057071699,0.03953825346898755,-2.7001807415306347,0.006930181533684258,-0.18425398338154847,-0.029266877759885526,111.0,0.9819209283521312,gap_synth_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
delivery_intensity_m_lag2,0.012731752509216598,0.03144538195136928,0.40488465139035135,0.6855623010151488,-0.04890006359557304,0.07436356861400624,111.0,0.9819209283521312,gap_synth_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
delivery_intensity_m_lag3,-0.06056691229672245,0.03180862029310555,-1.9041037221551607,0.05689667705340941,-0.12291066246911922,0.0017768378756743211,111.0,0.9819209283521312,gap_synth_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
z_food_cpi_yoy,0.009849710795170412,0.011179759709634727,0.8810306349144447,0.37830123903116264,-0.012062215591525626,0.03176163718186645,111.0,0.9819209283521312,gap_synth_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
z_core_cpi_yoy,0.0036203183821120334,0.012707252101401438,0.28490175163147674,0.775719413968037,-0.021285438079105705,0.028526074843329773,111.0,0.9819209283521312,gap_synth_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
z_foreign_tourists_thousand,-0.05736023513864619,0.03819214314822416,-1.501885739064981,0.13312662024533745,-0.13221546020156372,0.017494989924271356,111.0,0.9819209283521312,gap_synth_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
z_accommodation_occupancy_rate_total,0.19226173456061862,0.024961973788723432,7.7021847786521125,1.33759274650325e-14,0.14333716495168786,0.2411863041695494,111.0,0.9819209283521312,gap_synth_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
z_nonresident_expenditure_index,0.23537915926260444,0.05742281947486249,4.099052631256541,4.1484470096746826e-05,0.12283250120112875,0.3479258173240801,111.0,0.9819209283521312,gap_synth_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
z_private_consumption_index,0.2844179242521328,0.08970945166339192,3.170434318552371,0.0015221123994293804,0.1085906299190478,0.46024521858521783,111.0,0.9819209283521312,gap_synth_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
z_services_index,-0.12509503317492285,0.09358575105267175,-1.3366888844490559,0.18132421174163205,-0.30851973470429095,0.058329668354445224,111.0,0.9819209283521312,gap_synth_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_2,0.10570882881259233,0.03303757383408219,3.199654712645427,0.0013759231767151486,0.04095637396120837,0.17046128366397628,111.0,0.9819209283521312,gap_synth_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_3,-0.08199673135320118,0.02690234254401232,-3.0479402014547343,0.002304157739184007,-0.134724353839225,-0.02926910886717738,111.0,0.9819209283521312,gap_synth_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_4,-0.03873540767195667,0.040345894489339534,-0.9600830062694881,0.33701344048218096,-0.11781190779511519,0.04034109245120185,111.0,0.9819209283521312,gap_synth_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_5,-0.06574439261076817,0.03715645923199982,-1.769393369811403,0.07682825131517153,-0.13856971449851863,0.00708092927698227,111.0,0.9819209283521312,gap_synth_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_6,-0.0336167016468131,0.035755905353910954,-0.9401720167361427,0.347129333100925,-0.10369698837510147,0.036463585081475264,111.0,0.9819209283521312,gap_synth_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_7,-0.07289250164367274,0.04036163359837188,-1.8059849204570624,0.07092069504430837,-0.15199984985368342,0.006214846566337931,111.0,0.9819209283521312,gap_synth_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_8,-0.07863404837235809,0.038567360531976576,-2.0388755488507395,0.04146244979072122,-0.15422468599380373,-0.0030434107509124536,111.0,0.9819209283521312,gap_synth_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_9,-0.036750537730024235,0.04475380147321135,-0.8211713088109913,0.4115486966942258,-0.12446637678877409,0.05096530132872562,111.0,0.9819209283521312,gap_synth_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_10,0.041356488272352145,0.03723945085706389,1.110555803604373,0.2667595955171215,-0.03163149421154233,0.11434447075624662,111.0,0.9819209283521312,gap_synth_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_11,-0.052087512666578364,0.031202041912661373,-1.6693623068765235,0.09504559898728923,-0.11324239105950393,0.009067365726347192,111.0,0.9819209283521312,gap_synth_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_12,-0.041381201221356016,0.029615052904929752,-1.3973029646172828,0.16232248471630062,-0.09942563831526663,0.016663235872554603,111.0,0.9819209283521312,gap_synth_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
cumulative_policy_intensity_m_lag,0.12486000856438975,,,,,,,,gap_synth_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Cumulative dynamic relative response; naive SE ignores lag covariance.,0.0421914953067863,naive_std_error ignores covariance across lag coefficients,4.0
cumulative_delivery_intensity_m_lag,-0.16247150751842326,,,,,,,,gap_synth_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Cumulative delivery-policy sensitivity response; naive SE ignores lag covariance.,0.06806141554067552,naive_std_error ignores covariance across lag coefficients,4.0
const,0.3805175874749566,0.06660534240219901,5.713019012456779,1.1098927345408448e-08,0.24997351518868804,0.5110616597612252,117.0,0.44176953760403015,gap_synth_main,6,A_policy_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag0,-0.2945472547296515,0.1042420268292234,-2.825609436894387,0.00471907647522503,-0.4988578729903874,-0.09023663646891558,117.0,0.44176953760403015,gap_synth_main,6,A_policy_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag1,-0.037516305607564075,0.0575147908040758,-0.6522896994507623,0.5142143037033575,-0.15024322416190813,0.07521061294678,117.0,0.44176953760403015,gap_synth_main,6,A_policy_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag2,-0.06570288437895071,0.06703210143071549,-0.9801704403801415,0.3270019930750121,-0.19708338899118888,0.06567762023328748,117.0,0.44176953760403015,gap_synth_main,6,A_policy_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag3,-0.07077108253201422,0.07926358727239202,-0.8928574263085897,0.37193352868073326,-0.22612485887135,0.08458269380732156,117.0,0.44176953760403015,gap_synth_main,6,A_policy_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag4,-0.06276833734807584,0.061781473892643574,-1.0159734527723816,0.30964202848423517,-0.18385780108945887,0.05832112639330718,117.0,0.44176953760403015,gap_synth_main,6,A_policy_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag5,-0.14398027208204042,0.07565331579176607,-1.9031587786362552,0.05701983010867807,-0.29225804634493724,0.004297502180856394,117.0,0.44176953760403015,gap_synth_main,6,A_policy_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag6,-0.04658753411613345,0.11177245897501072,-0.4168069177627125,0.6768196420689373,-0.26565752817063515,0.17248245993836828,117.0,0.44176953760403015,gap_synth_main,6,A_policy_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_2,-0.02796683851018916,0.04956675874717922,-0.5642256870746207,0.5726005483325578,-0.12511590048504612,0.06918222346466779,117.0,0.44176953760403015,gap_synth_main,6,A_policy_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_3,-0.04463240427867368,0.0934878123083965,-0.47741414818266176,0.6330672414344783,-0.2278651493965712,0.13860034083922385,117.0,0.44176953760403015,gap_synth_main,6,A_policy_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_4,-0.22304631940578537,0.163744974714986,-1.362156730574597,0.173148427891602,-0.5439805724965797,0.097887933685009,117.0,0.44176953760403015,gap_synth_main,6,A_policy_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_5,-0.3712688485142546,0.128946774396897,-2.879241068655913,0.0039863349228565085,-0.6239998822547843,-0.11853781477372494,117.0,0.44176953760403015,gap_synth_main,6,A_policy_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_6,-0.3863205312731083,0.10248368452096195,-3.769580817462613,0.0001635219539195604,-0.5871848619371587,-0.18545620060905785,117.0,0.44176953760403015,gap_synth_main,6,A_policy_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_7,-0.2983079690982333,0.07990707992132617,-3.7331857126044063,0.00018907307954787794,-0.4549229678537963,-0.1416929703426703,117.0,0.44176953760403015,gap_synth_main,6,A_policy_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_8,-0.30001202153926787,0.07612662011822187,-3.9409607450502877,8.115590779242742e-05,-0.4492174552357451,-0.1508065878427907,117.0,0.44176953760403015,gap_synth_main,6,A_policy_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_9,-0.2957257875676149,0.06701111692085795,-4.413085487246475,1.0190773308347281e-05,-0.4270651632962991,-0.1643864118389307,117.0,0.44176953760403015,gap_synth_main,6,A_policy_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_10,-0.1727628015107068,0.0731626042279086,-2.361353909335074,0.01820834451318912,-0.31615887081256555,-0.029366732208848056,117.0,0.44176953760403015,gap_synth_main,6,A_policy_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_11,-0.10895152101897555,0.06637993719187257,-1.6413320896048598,0.10072849836014326,-0.23905380721107666,0.021150765173125544,117.0,0.44176953760403015,gap_synth_main,6,A_policy_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_12,0.12904398227231556,0.05927844217110104,2.1769125089327344,0.029487095933039206,0.012860370557317202,0.24522759398731392,117.0,0.44176953760403015,gap_synth_main,6,A_policy_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
cumulative_policy_intensity_m_lag,-0.7218736707944303,,,,,,,,gap_synth_main,6,A_policy_month_fe,main_policy_only,Cumulative dynamic relative response; naive SE ignores lag covariance.,0.21675753158809385,naive_std_error ignores covariance across lag coefficients,7.0
const,0.39987091999182534,0.06128445882308103,6.524833990069037,6.807689224919311e-11,0.2797555878865586,0.5199862520970921,111.0,0.5640511437653654,gap_synth_main,6,B_price_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag0,-0.23852237849514787,0.08832844334244368,-2.700402831400662,0.0069255564109203605,-0.4116429462568242,-0.06540181073347157,111.0,0.5640511437653654,gap_synth_main,6,B_price_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag1,-0.007081962201426217,0.06214756640191567,-0.11395397457120571,0.9092742786670205,-0.12888895407599243,0.11472502967314001,111.0,0.5640511437653654,gap_synth_main,6,B_price_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag2,-0.05566424510075159,0.07405971349431313,-0.7516130224433816,0.4522838096983963,-0.20081861625496034,0.08949012605345717,111.0,0.5640511437653654,gap_synth_main,6,B_price_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag3,-0.11988655698112587,0.07833385749106758,-1.5304564440069421,0.12590378680644262,-0.27341809643371145,0.03364498247145971,111.0,0.5640511437653654,gap_synth_main,6,B_price_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag4,-0.0803525800120756,0.06654255795908537,-1.207536687445672,0.22722552505585591,-0.21077359705105203,0.050068437026900836,111.0,0.5640511437653654,gap_synth_main,6,B_price_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag5,-0.14109656494312695,0.06803637773538153,-2.0738400490970186,0.03809416833972134,-0.27444541494303754,-0.007747714943216355,111.0,0.5640511437653654,gap_synth_main,6,B_price_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag6,-0.20028098819498152,0.09605592375635734,-2.085045673008024,0.03706515489818211,-0.3885471392591673,-0.012014837130795764,111.0,0.5640511437653654,gap_synth_main,6,B_price_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
z_food_cpi_yoy,-0.1033221476940908,0.09844289581289564,-1.0495642863906487,0.2939184841313255,-0.29626667802119516,0.08962238263301354,111.0,0.5640511437653654,gap_synth_main,6,B_price_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
z_core_cpi_yoy,0.21414358452172835,0.11057145703871142,1.9366985862070716,0.05278219869149187,-0.002572488992263894,0.43085965803572057,111.0,0.5640511437653654,gap_synth_main,6,B_price_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_2,-0.02969151831654886,0.05235389322005061,-0.5671310477666165,0.5706251502366746,-0.13230326347830376,0.07292022684520605,111.0,0.5640511437653654,gap_synth_main,6,B_price_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_3,-0.02644227048590437,0.0952241778280608,-0.27768441890513573,0.7812546223025741,-0.21307822948634106,0.16019368851453233,111.0,0.5640511437653654,gap_synth_main,6,B_price_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_4,-0.19708544005794432,0.15853190356542946,-1.2431910273291016,0.21379744834321646,-0.507802261446763,0.11363138133087441,111.0,0.5640511437653654,gap_synth_main,6,B_price_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_5,-0.3576311479734337,0.11756415261959076,-3.0420084694578784,0.002350052820276462,-0.5880526529808019,-0.12720964296606557,111.0,0.5640511437653654,gap_synth_main,6,B_price_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_6,-0.3614448267581991,0.08823121861327224,-4.096563919653588,4.193277433160777e-05,-0.5343748375522928,-0.18851481596410546,111.0,0.5640511437653654,gap_synth_main,6,B_price_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_7,-0.2867976905296909,0.08733519737780888,-3.2838729302804976,0.0010239107692310483,-0.4579715319728933,-0.11562384908648851,111.0,0.5640511437653654,gap_synth_main,6,B_price_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_8,-0.28370439548964127,0.0791483347234059,-3.5844644929180505,0.000337770509470254,-0.43883228098383786,-0.1285765099954447,111.0,0.5640511437653654,gap_synth_main,6,B_price_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_9,-0.27763604364860933,0.06711294406260676,-4.136847928912412,3.521092933556475e-05,-0.4091749969077698,-0.14609709038944882,111.0,0.5640511437653654,gap_synth_main,6,B_price_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_10,-0.16822143406230744,0.07480887538830894,-2.248682835948593,0.024532681963183194,-0.3148441355473378,-0.02159873257727707,111.0,0.5640511437653654,gap_synth_main,6,B_price_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_11,-0.11891251060461239,0.07553036596781823,-1.5743669328343821,0.11540264391463895,-0.26694930764066593,0.029124286431441132,111.0,0.5640511437653654,gap_synth_main,6,B_price_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_12,0.1276206194861113,0.055335222749018725,2.3063179860132474,0.021092870867255437,0.019165575821533123,0.2360756631506895,111.0,0.5640511437653654,gap_synth_main,6,B_price_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
cumulative_policy_intensity_m_lag,-0.8428852759286356,,,,,,,,gap_synth_main,6,B_price_month_fe,main_policy_only,Cumulative dynamic relative response; naive SE ignores lag covariance.,0.20388445136657019,naive_std_error ignores covariance across lag coefficients,7.0
const,0.10503383548005969,0.035412096029923984,2.9660440147712195,0.0030165731455593166,0.03562740264433485,0.17444026831578452,117.0,0.9374310591045628,gap_synth_main,6,C_tourism_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag0,0.02081159470265622,0.04110199073663903,0.506340309305369,0.6126177701142405,-0.05974682683405521,0.10137001623936764,117.0,0.9374310591045628,gap_synth_main,6,C_tourism_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag1,0.06016367718761471,0.027874753066295457,2.158357315113265,0.03090006171854276,0.005530165099728174,0.11479718927550124,117.0,0.9374310591045628,gap_synth_main,6,C_tourism_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag2,0.06445636434948689,0.02919389243945393,2.2078715431032307,0.02725322905870771,0.007237386599621004,0.12167534209935277,117.0,0.9374310591045628,gap_synth_main,6,C_tourism_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag3,0.06759145795131447,0.03322052650373068,2.034629341101018,0.04188818276165687,0.002480422456544007,0.13270249344608492,117.0,0.9374310591045628,gap_synth_main,6,C_tourism_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag4,0.029677319082707283,0.023099008880885882,1.2847875523899583,0.19886653330849235,-0.015595906402399908,0.07495054456781447,117.0,0.9374310591045628,gap_synth_main,6,C_tourism_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag5,-0.055508352234447285,0.038501111425810496,-1.4417337624501776,0.14937749516832166,-0.13096914399379941,0.01995243952490485,117.0,0.9374310591045628,gap_synth_main,6,C_tourism_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
