term,coef,std_error,t_value,p_value,ci_low,ci_high,nobs,r2,outcome,lag_length,spec,spec_type,interpretation_note,naive_std_error,standard_error_note,n_lags
policy_intensity_m_lag1,0.030086435117837543,0.02525294842146378,1.1914028657447988,0.23349546846167435,-0.019408434291679075,0.07958130452735417,111.0,0.9504182282908045,gap_equal_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag2,0.06477660627936677,0.036833775368944055,1.7586197893247284,0.07864210944402275,-0.007416266858402118,0.13696947941713566,111.0,0.9504182282908045,gap_equal_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag3,0.05629318263852164,0.03347372195807947,1.6817126792479167,0.09262456817949481,-0.009314106827821696,0.12190047210486499,111.0,0.9504182282908045,gap_equal_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
delivery_intensity_m_lag0,0.07723548906973571,0.05737885045773132,1.3460619802174665,0.17828252874001882,-0.03522499130172728,0.1896959694411987,111.0,0.9504182282908045,gap_equal_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
delivery_intensity_m_lag1,0.08827940633119563,0.06541512540318795,1.3495259053175095,0.17716810531051475,-0.039931883503223936,0.2164906961656152,111.0,0.9504182282908045,gap_equal_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
delivery_intensity_m_lag2,-0.02166708910684345,0.06338182099521135,-0.341850214566736,0.7324636178062862,-0.14589317553202236,0.10255899731833544,111.0,0.9504182282908045,gap_equal_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
delivery_intensity_m_lag3,0.08198821606589562,0.05076454684990689,1.615068411982604,0.10629588063158468,-0.017508467451418125,0.18148489958320937,111.0,0.9504182282908045,gap_equal_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
z_food_cpi_yoy,0.03037139922930971,0.018306196579817042,1.6590775203842618,0.09710017241774535,-0.0055080867610420095,0.06625088521966144,111.0,0.9504182282908045,gap_equal_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
z_core_cpi_yoy,-0.031078010902068832,0.018924938134527627,-1.642172390797332,0.10055428271388551,-0.06817020805539162,0.006014186251253953,111.0,0.9504182282908045,gap_equal_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
z_foreign_tourists_thousand,0.09379352342075314,0.05864282911133132,1.59940311274358,0.10973106110596971,-0.02114430958899327,0.20873135643049956,111.0,0.9504182282908045,gap_equal_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
z_accommodation_occupancy_rate_total,0.31066207257108563,0.03128430726857031,9.930284532245066,3.073771759723651e-23,0.2493459570434032,0.3719781880987681,111.0,0.9504182282908045,gap_equal_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
z_nonresident_expenditure_index,-0.09183000988258015,0.03833460965026636,-2.395485716963394,0.01659836091376922,-0.1669644641585038,-0.01669555560665649,111.0,0.9504182282908045,gap_equal_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_2,-0.015329043563076773,0.02562502249953208,-0.598206052828117,0.5497024531965327,-0.0655531647651882,0.034895077639034655,111.0,0.9504182282908045,gap_equal_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_3,0.027059381273217324,0.03472047097314078,0.7793494879188143,0.43577387025684566,-0.040991491360406966,0.09511025390684161,111.0,0.9504182282908045,gap_equal_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_4,-0.054845662259703803,0.04637908880616696,-1.1825515263769273,0.2369869331819856,-0.14574700595557583,0.036055681436168205,111.0,0.9504182282908045,gap_equal_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_5,-0.07514496284796075,0.03794782384565721,-1.9802179738578192,0.04767904105550671,-0.14952133087711914,-0.0007685948188023706,111.0,0.9504182282908045,gap_equal_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_6,-0.06220129117676096,0.042595358837182004,-1.4602833002187248,0.1442122297615561,-0.1456866604061976,0.02128407805267568,111.0,0.9504182282908045,gap_equal_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_7,-0.009253035630602691,0.040788822125849014,-0.2268522391270226,0.8205386414760849,-0.08919765796907723,0.07069158670787186,111.0,0.9504182282908045,gap_equal_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_8,0.004157977306426374,0.04323067188924098,0.09618118629012541,0.9233766726989144,-0.08057258262395407,0.08888853723680683,111.0,0.9504182282908045,gap_equal_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_9,-0.028118816579551655,0.04842674680332443,-0.5806464079396169,0.5614787879469791,-0.12303349620250773,0.0667958630434044,111.0,0.9504182282908045,gap_equal_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_10,-0.002895857253298856,0.04796652812490554,-0.060372459014711284,0.9518589931574852,-0.09690852484154128,0.09111681033494357,111.0,0.9504182282908045,gap_equal_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_11,-0.019471569232725236,0.042755423282028214,-0.45541752924031753,0.6488088866586038,-0.10327065900926585,0.06432752054381538,111.0,0.9504182282908045,gap_equal_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_12,0.05125978330575784,0.029347792901638622,1.7466316284007772,0.08070125720371732,-0.0062608338071941105,0.10878040041870979,111.0,0.9504182282908045,gap_equal_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
cumulative_policy_intensity_m_lag,0.13465944169803976,,,,,,,,gap_equal_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Cumulative dynamic relative response; naive SE ignores lag covariance.,0.06443098036275087,naive_std_error ignores covariance across lag coefficients,4.0
cumulative_delivery_intensity_m_lag,0.2258360223599835,,,,,,,,gap_equal_main,3,S2_delivery_price_tourism_month_fe,sensitivity_delivery,Cumulative delivery-policy sensitivity response; naive SE ignores lag covariance.,0.11902002168085378,naive_std_error ignores covariance across lag coefficients,4.0
const,0.07836392813831158,0.03209270913336699,2.441798472439839,0.014614302175676684,0.015463374070592631,0.14126448220603055,111.0,0.9740660794862366,gap_equal_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag0,0.006001628244261075,0.022649135402701002,0.2649826643513004,0.791022816448937,-0.03838986142600398,0.05039311791452614,111.0,0.9740660794862366,gap_equal_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag1,0.04245194172334213,0.01775463748816152,2.3910339905080202,0.01680099735730416,0.007653491687980865,0.0772503917587034,111.0,0.9740660794862366,gap_equal_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag2,0.0431115143402492,0.025472582502063183,1.6924673553126124,0.0905568993061356,-0.006813829957019818,0.09303685863751822,111.0,0.9740660794862366,gap_equal_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag3,0.028194606155807853,0.02417428738988212,1.166305575055271,0.24349091993934524,-0.019186126480281885,0.0755753387918976,111.0,0.9740660794862366,gap_equal_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
delivery_intensity_m_lag0,-0.018937116598819137,0.0349138405037222,-0.5423956896635371,0.5875459483787789,-0.08736698654809043,0.049492753350452154,111.0,0.9740660794862366,gap_equal_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
delivery_intensity_m_lag1,-0.10405156845399266,0.04230809904468263,-2.4593770649941336,0.013917835467313703,-0.18697391883592407,-0.021129218072061237,111.0,0.9740660794862366,gap_equal_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
delivery_intensity_m_lag2,-0.00865538048733111,0.032548788457705556,-0.26592020463612825,0.790300664112683,-0.07244983360484701,0.05513907263018479,111.0,0.9740660794862366,gap_equal_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
delivery_intensity_m_lag3,-0.08023646205368257,0.03434133687714175,-2.3364396773699716,0.019468338067592243,-0.1475442455138376,-0.012928678593527532,111.0,0.9740660794862366,gap_equal_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
z_food_cpi_yoy,0.01643825514664872,0.013167453355517313,1.2484004843473324,0.21188443173899318,-0.009369479198276298,0.04224598949157374,111.0,0.9740660794862366,gap_equal_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
z_core_cpi_yoy,-0.0011463578230268587,0.014452364702457015,-0.0793197408609519,0.9367783048342581,-0.02947247213128054,0.027179756485226823,111.0,0.9740660794862366,gap_equal_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
z_foreign_tourists_thousand,-0.0402553761647976,0.04534451591473551,-0.887767249307339,0.37466596325805,-0.1291289942540825,0.0486182419244873,111.0,0.9740660794862366,gap_equal_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
z_accommodation_occupancy_rate_total,0.18720947708019176,0.027671985875631265,6.765306903580553,1.3302690686800005e-11,0.1329733813832534,0.2414455727771301,111.0,0.9740660794862366,gap_equal_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
z_nonresident_expenditure_index,0.24016710378550518,0.06198721373528413,3.8744619948742454,0.000106860517905576,0.11867439736236172,0.3616598102086486,111.0,0.9740660794862366,gap_equal_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
z_private_consumption_index,0.3020250437187648,0.09567430771544157,3.156804067159389,0.0015950848623859108,0.11450684635069672,0.4895432410868329,111.0,0.9740660794862366,gap_equal_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
z_services_index,-0.17502885281290628,0.09967512832943597,-1.7559932527442448,0.07908956065718416,-0.3703885144930088,0.020330808867196265,111.0,0.9740660794862366,gap_equal_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_2,0.11296314347336883,0.035733531593947106,3.1612644604235993,0.0015708580597297193,0.04292670850880835,0.1829995784379293,111.0,0.9740660794862366,gap_equal_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_3,-0.07511890792406863,0.029800026879351245,-2.5207664485738874,0.011709954544963673,-0.1335258873459226,-0.016711928502214646,111.0,0.9740660794862366,gap_equal_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_4,0.002002793182179989,0.043747466642301565,0.04578078082910955,0.9634849774238683,-0.08374066585159848,0.08774625221595847,111.0,0.9740660794862366,gap_equal_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_5,-0.02162246850595098,0.04035679600195036,-0.5357825855379107,0.5921088190550974,-0.10072033520120373,0.057475398189301766,111.0,0.9740660794862366,gap_equal_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_6,0.004100441839952777,0.04012376026834565,0.10219485443361322,0.918602011940611,-0.07454068321032387,0.08274156689022943,111.0,0.9740660794862366,gap_equal_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_7,-0.018914018290851695,0.04460697423604518,-0.42401482312530414,0.6715550029177583,-0.10634208125280634,0.06851404467110295,111.0,0.9740660794862366,gap_equal_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_8,-0.016539020604303123,0.044133575585332936,-0.3747491651186221,0.7078470238832535,-0.1030392392605319,0.06996119805192566,111.0,0.9740660794862366,gap_equal_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_9,0.00880275048998894,0.05031040316300517,0.17496879246759606,0.8611041552828604,-0.08980382775719122,0.10740932873716909,111.0,0.9740660794862366,gap_equal_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_10,0.044525362244436116,0.04315777099454631,1.0316881807928084,0.3022182160086361,-0.04006231455790204,0.12911303904677426,111.0,0.9740660794862366,gap_equal_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_11,-0.03703689389919719,0.03691469047141561,-1.0033104280767629,0.31571110623888077,-0.10938835772361569,0.035314569925221306,111.0,0.9740660794862366,gap_equal_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
month_12,-0.038403741195130764,0.03283654995367113,-1.1695425143419254,0.2421851227361831,-0.10276219648087656,0.025954714090615033,111.0,0.9740660794862366,gap_equal_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Dynamic relative response; not a pure causal effect or ATT.,,,
cumulative_policy_intensity_m_lag,0.11975969046366025,,,,,,,,gap_equal_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Cumulative dynamic relative response; naive SE ignores lag covariance.,0.04540329412012903,naive_std_error ignores covariance across lag coefficients,4.0
cumulative_delivery_intensity_m_lag,-0.21188052759382547,,,,,,,,gap_equal_main,3,S3_full_with_pci_services_sensitivity,sensitivity_delivery,Cumulative delivery-policy sensitivity response; naive SE ignores lag covariance.,0.07244102809919134,naive_std_error ignores covariance across lag coefficients,4.0
const,0.36077472137803507,0.060398126740101976,5.973276670160283,2.3253504263824655e-09,0.2423965682337496,0.4791528745223205,117.0,0.44268586858585857,gap_equal_main,6,A_policy_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag0,-0.28339904764119167,0.09648792604021765,-2.9371451877104975,0.0033124898228479535,-0.4725119076229827,-0.09428618765940064,117.0,0.44268586858585857,gap_equal_main,6,A_policy_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag1,-0.034305541290079684,0.05345378994576979,-0.6417794009533003,0.5210164262503753,-0.13907304442095772,0.07046196184079836,117.0,0.44268586858585857,gap_equal_main,6,A_policy_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag2,-0.06874406238788343,0.0646596789900373,-1.063167393677835,0.28770604626088847,-0.19547470446027776,0.05798657968451089,117.0,0.44268586858585857,gap_equal_main,6,A_policy_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag3,-0.06912025554966153,0.0745531330691786,-0.9271274419215105,0.3538603696667938,-0.21524171129987368,0.07700120020055062,117.0,0.44268586858585857,gap_equal_main,6,A_policy_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag4,-0.06117254305187155,0.058062050131508246,-1.0535718754904135,0.29207897116892634,-0.17497207017818683,0.052626984074443724,117.0,0.44268586858585857,gap_equal_main,6,A_policy_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag5,-0.1321445911839919,0.07104278079179559,-1.8600706463231897,0.06287553152077617,-0.2713858828974852,0.007096700529501371,117.0,0.44268586858585857,gap_equal_main,6,A_policy_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag6,-0.04879979932637094,0.10670844827392455,-0.4573189856636285,0.6474417853488676,-0.2579445147894184,0.16034491613667648,117.0,0.44268586858585857,gap_equal_main,6,A_policy_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_2,-0.023410969783209622,0.045789509570909735,-0.5112736520349785,0.6091594518477281,-0.11315675941194481,0.06633481984552556,117.0,0.44268586858585857,gap_equal_main,6,A_policy_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_3,-0.044168554912706506,0.08756937347396315,-0.5043835893817268,0.6139918478131992,-0.21580137307041142,0.12746426324499843,117.0,0.44268586858585857,gap_equal_main,6,A_policy_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_4,-0.20340837575316156,0.156772594004677,-1.2974740709278134,0.19446812102474786,-0.5106770137652485,0.10386026225892536,117.0,0.44268586858585857,gap_equal_main,6,A_policy_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_5,-0.3320140416796018,0.12192119100494941,-2.7231856820208034,0.006465570722223577,-0.5709751850015314,-0.09305289835767216,117.0,0.44268586858585857,gap_equal_main,6,A_policy_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_6,-0.34962525093571084,0.09377468543125027,-3.72835429228962,0.00019273429275914352,-0.5334202570425343,-0.16583024482888742,117.0,0.44268586858585857,gap_equal_main,6,A_policy_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_7,-0.2625802321225529,0.07483197192015334,-3.5089310809920833,0.000449911472970153,-0.409248201978166,-0.11591226226693971,117.0,0.44268586858585857,gap_equal_main,6,A_policy_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_8,-0.25406921559896845,0.06997588865437177,-3.6308108476318064,0.00028253219715885494,-0.3912194371477221,-0.1169189940502148,117.0,0.44268586858585857,gap_equal_main,6,A_policy_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_9,-0.2699130776081857,0.06294264413016985,-4.288238623245416,1.8009555978822554e-05,-0.3932783931950401,-0.14654776202133138,117.0,0.44268586858585857,gap_equal_main,6,A_policy_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_10,-0.1843962820349132,0.06973128673455359,-2.6443837575643108,0.008183981134483298,-0.3210670926302739,-0.04772547143955255,117.0,0.44268586858585857,gap_equal_main,6,A_policy_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_11,-0.11725213460684972,0.06435057597705428,-1.8220836849798943,0.06844228885148716,-0.2433769459062845,0.008872676692585069,117.0,0.44268586858585857,gap_equal_main,6,A_policy_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_12,0.09018970786752283,0.05574530513996813,1.6178888543361625,0.10568655269234516,-0.019069082514010266,0.19944849824905592,117.0,0.44268586858585857,gap_equal_main,6,A_policy_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
cumulative_policy_intensity_m_lag,-0.6976858404310508,,,,,,,,gap_equal_main,6,A_policy_month_fe,main_policy_only,Cumulative dynamic relative response; naive SE ignores lag covariance.,0.20423330426198377,naive_std_error ignores covariance across lag coefficients,7.0
const,0.3789429650306808,0.05490181181916438,6.902194162167969,5.120538042094147e-12,0.27133739117912314,0.4865485388822385,111.0,0.565507119696346,gap_equal_main,6,B_price_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag0,-0.23137689222430735,0.08186626408272436,-2.826278868552072,0.004709224640730609,-0.3918318213752921,-0.0709219630733226,111.0,0.565507119696346,gap_equal_main,6,B_price_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag1,-0.006492995196482634,0.05684192849099683,-0.1142289744358525,0.9090562839524423,-0.11790112785063761,0.10491513745767234,111.0,0.565507119696346,gap_equal_main,6,B_price_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag2,-0.059331720000670454,0.07088970511172772,-0.8369582001668511,0.40261606412785156,-0.19827298889432177,0.07960954889298084,111.0,0.565507119696346,gap_equal_main,6,B_price_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag3,-0.11498853914544202,0.07298780315423846,-1.5754486938378902,0.11515291225991166,-0.2580420046384484,0.02806492634756433,111.0,0.565507119696346,gap_equal_main,6,B_price_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag4,-0.07715649145326985,0.06196672029410062,-1.2451278861795003,0.21308474508466013,-0.19860903146977432,0.044296048563234644,111.0,0.565507119696346,gap_equal_main,6,B_price_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag5,-0.1306449409524452,0.06267770910781725,-2.0843924069993007,0.03712448794183457,-0.2534909934372451,-0.00779888846764526,111.0,0.565507119696346,gap_equal_main,6,B_price_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag6,-0.19355137417760515,0.09073640572198542,-2.1331170508411232,0.032915125388008316,-0.3713914614793107,-0.01571128687589965,111.0,0.565507119696346,gap_equal_main,6,B_price_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
z_food_cpi_yoy,-0.08590254668764143,0.09294427680792887,-0.9242370766428221,0.35536289562373324,-0.26806998180030345,0.09626488842502058,111.0,0.565507119696346,gap_equal_main,6,B_price_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
z_core_cpi_yoy,0.1920580384727409,0.1037906259299076,1.8504372312239687,0.06425055704688135,-0.011367850282747088,0.3954839272282289,111.0,0.565507119696346,gap_equal_main,6,B_price_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_2,-0.02459360471859261,0.04709204400085326,-0.5222454289337494,0.6014994593924656,-0.11689231491864051,0.0677051054814553,111.0,0.565507119696346,gap_equal_main,6,B_price_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_3,-0.026806269575873374,0.08822447990682007,-0.3038416276773217,0.7612485507678555,-0.19972307274801837,0.14611053359627163,111.0,0.565507119696346,gap_equal_main,6,B_price_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_4,-0.17867423059459298,0.15146256703405958,-1.1796593316315198,0.23813573489356976,-0.47553540698733343,0.11818694579814748,111.0,0.565507119696346,gap_equal_main,6,B_price_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_5,-0.3184110917801355,0.11069454389154121,-2.8764840667496268,0.004021324967309837,-0.5353684110926444,-0.10145377246762649,111.0,0.565507119696346,gap_equal_main,6,B_price_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_6,-0.3259744800730121,0.07932667343991374,-4.109266983443123,3.9691698592181394e-05,-0.4814519030286131,-0.1704970571174111,111.0,0.565507119696346,gap_equal_main,6,B_price_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_7,-0.25318027797253007,0.08127435965443332,-3.115131008709457,0.00183863228484358,-0.4124750957617746,-0.09388546018328553,111.0,0.565507119696346,gap_equal_main,6,B_price_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_8,-0.24085443165098314,0.07334330141582969,-3.2839322337758783,0.0010236953418030204,-0.3846046609332749,-0.09710420236869138,111.0,0.565507119696346,gap_equal_main,6,B_price_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_9,-0.25332277375357576,0.06374815951874546,-3.973805293611417,7.073339259972216e-05,-0.3782668704910311,-0.12837867701612043,111.0,0.565507119696346,gap_equal_main,6,B_price_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_10,-0.1792411935907431,0.07035846667033396,-2.547542635210932,0.010848459589702663,-0.3171412542720594,-0.04134113290942673,111.0,0.565507119696346,gap_equal_main,6,B_price_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_11,-0.1266179120611986,0.07237065813108037,-1.749575246806014,0.08019163410571585,-0.2684617955355769,0.015225971413179745,111.0,0.565507119696346,gap_equal_main,6,B_price_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
month_12,0.08820823948893013,0.05144987473400563,1.7144500340372875,0.08644610616511778,-0.012631661998818197,0.18904814097667844,111.0,0.565507119696346,gap_equal_main,6,B_price_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
cumulative_policy_intensity_m_lag,-0.8135429531502226,,,,,,,,gap_equal_main,6,B_price_month_fe,main_policy_only,Cumulative dynamic relative response; naive SE ignores lag covariance.,0.19049179692549428,naive_std_error ignores covariance across lag coefficients,7.0
const,0.09839700679745364,0.03262748070204615,3.0157708986487246,0.0025632685348244565,0.03444831971516754,0.16234569387973974,117.0,0.9362555902129593,gap_equal_main,6,C_tourism_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag0,0.01277433419831327,0.037427399442442895,0.34130969259454075,0.7328704519089244,-0.0605820207438693,0.08613068914049583,117.0,0.9362555902129593,gap_equal_main,6,C_tourism_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag1,0.05649338606270107,0.02477035079309247,2.2806857494507096,0.022567049028097592,0.007944390623816668,0.10504238150158549,117.0,0.9362555902129593,gap_equal_main,6,C_tourism_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag2,0.05375470861461383,0.02903113832710988,1.851622489236551,0.0640800513379463,-0.0031452769367219247,0.11065469416594959,117.0,0.9362555902129593,gap_equal_main,6,C_tourism_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag3,0.06034993287867762,0.033654009378145715,1.7932464509820853,0.07293352562849882,-0.005610713437861202,0.12631057919521643,117.0,0.9362555902129593,gap_equal_main,6,C_tourism_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
policy_intensity_m_lag4,0.02419674592060664,0.02181184408351968,1.1093397618264158,0.26728363814937817,-0.018553682919495,0.06694717476070829,117.0,0.9362555902129593,gap_equal_main,6,C_tourism_month_fe,main_policy_only,Dynamic relative response; not a pure causal effect or ATT.,,,
