category,method,outcome_name,outcome_col,spec,controls_requested,controls_used,coef_log_price,std_error,t_stat,p_value,n_obs,n_store_upc_clusters,n_weeks,first_stage_coef,first_stage_se,first_stage_t,first_stage_t2,cluster_type,fixed_effects,source_file,learner,coef_log_price_fd,n_groups,n_splits,mean_y_rmse,mean_d_rmse,mean_z_rmse
cookies,FE-IV,same_mfr_sales,y_same_mfr_log_sales,E_full_sensitivity,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag + rival_log_cost_mean + rival_log_price_mean + rival_deal_rate + price_was_missing + cost_was_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + deal_flag + rival_log_cost_mean + rival_log_price_mean + rival_deal_rate + price_was_missing,-0.0398003828271837,0.0266267230853176,-1.494753323555996,0.1349788321246887,12858058,78131.0,387.0,0.0904187762907608,0.0035022938990223,25.81701561824968,666.5182954329478,one-way,store_upc_id + week,cookies_fe_iv_decomposition_results.csv,,,,,,,
cookies,FE-IV,rival_mfr_sales,y_rival_mfr_log_sales,A_none,none,none,1.114061532275664,0.1478279383185396,7.536204217873106,4.8405723873656825e-14,13150237,78134.0,388.0,0.1085564846391975,0.0036652889689964,29.617442323768717,877.1928898017663,one-way,store_upc_id + week,cookies_fe_iv_decomposition_results.csv,,,,,,,
cookies,FE-IV,rival_mfr_sales,y_rival_mfr_log_sales,B_ccount_only,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo,0.0987728573024082,0.0060125450253577,16.4277950328582,0.0,12858058,78131.0,387.0,0.1109967193639822,0.003676443870858,30.191327071199648,911.5162303201528,one-way,store_upc_id + week,cookies_fe_iv_decomposition_results.csv,,,,,,,
cookies,FE-IV,rival_mfr_sales,y_rival_mfr_log_sales,C_plus_deal,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + deal_flag,0.1108410926171037,0.0075678247828214,14.646360849779049,0.0,12858058,78131.0,387.0,0.091758186584905,0.0035058444549167,26.172920038200445,685.0217433260344,one-way,store_upc_id + week,cookies_fe_iv_decomposition_results.csv,,,,,,,
cookies,FE-IV,rival_mfr_sales,y_rival_mfr_log_sales,D_plus_rival_cost,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag + rival_log_cost_mean,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + deal_flag + rival_log_cost_mean,0.1131721459855513,0.0076403291373346,14.81246998019134,0.0,12858058,78131.0,387.0,0.0917924680518238,0.0035066636357744,26.176581955386613,685.213442867072,one-way,store_upc_id + week,cookies_fe_iv_decomposition_results.csv,,,,,,,
cookies,FE-IV,rival_mfr_sales,y_rival_mfr_log_sales,E_full_sensitivity,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag + rival_log_cost_mean + rival_log_price_mean + rival_deal_rate + price_was_missing + cost_was_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + deal_flag + rival_log_cost_mean + rival_log_price_mean + rival_deal_rate + price_was_missing,0.0867857740292711,0.007553732125422,11.489125188487174,0.0,12858058,78131.0,387.0,0.0904187762907608,0.0035022938990223,25.81701561824968,666.5182954329478,one-way,store_upc_id + week,cookies_fe_iv_decomposition_results.csv,,,,,,,
cookies,FE-IV,same_com_code_sales,y_same_com_code_log_sales,A_none,none,none,0.8256697501580246,0.1151279451113493,7.171757902561834,7.405187574249794e-13,13150237,78134.0,388.0,0.1085564846391975,0.0036652889689964,29.617442323768717,877.1928898017663,one-way,store_upc_id + week,cookies_fe_iv_decomposition_results.csv,,,,,,,
cookies,FE-IV,same_com_code_sales,y_same_com_code_log_sales,B_ccount_only,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo,-0.0134895213884908,0.0109698479800652,-1.229690822790287,0.2188129047150897,12858058,78131.0,387.0,0.1109967193639822,0.003676443870858,30.191327071199648,911.5162303201528,one-way,store_upc_id + week,cookies_fe_iv_decomposition_results.csv,,,,,,,
cookies,FE-IV,same_com_code_sales,y_same_com_code_log_sales,C_plus_deal,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + deal_flag,0.028771691177825,0.0135552781975808,2.122545237246385,0.0337919780970668,12858058,78131.0,387.0,0.091758186584905,0.0035058444549167,26.172920038200445,685.0217433260344,one-way,store_upc_id + week,cookies_fe_iv_decomposition_results.csv,,,,,,,
cookies,FE-IV,same_com_code_sales,y_same_com_code_log_sales,D_plus_rival_cost,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag + rival_log_cost_mean,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + deal_flag + rival_log_cost_mean,0.0297989814751315,0.013587496393694,2.1931178939603058,0.0282988861070407,12858058,78131.0,387.0,0.0917924680518238,0.0035066636357744,26.176581955386613,685.213442867072,one-way,store_upc_id + week,cookies_fe_iv_decomposition_results.csv,,,,,,,
