category,method,outcome_name,outcome_col,spec,controls_requested,controls_used,coef_log_price,std_error,t_stat,p_value,n_obs,n_store_upc_clusters,n_weeks,first_stage_coef,first_stage_se,first_stage_t,first_stage_t2,cluster_type,fixed_effects
cookies,FE-IV,same_com_code_sales,y_same_com_code_log_sales,C_plus_deal,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + deal_flag,0.028771691177825076,0.013555278197580888,2.122545237246385,0.0337919780970668,12858058,78131,387,0.09175818658490509,0.0035058444549167715,26.172920038200445,685.0217433260344,one-way,store_upc_id + week
cookies,FE-IV,same_com_code_sales,y_same_com_code_log_sales,D_plus_rival_cost,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag + rival_log_cost_mean,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + deal_flag + rival_log_cost_mean,0.029798981475131547,0.013587496393694052,2.1931178939603058,0.028298886107040788,12858058,78131,387,0.09179246805182384,0.0035066636357744484,26.176581955386613,685.213442867072,one-way,store_upc_id + week
cookies,FE-IV,same_com_code_sales,y_same_com_code_log_sales,E_full_sensitivity,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag + rival_log_cost_mean + rival_log_price_mean + rival_deal_rate + price_was_missing + cost_was_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + deal_flag + rival_log_cost_mean + rival_log_price_mean + rival_deal_rate + price_was_missing,0.0015608050365536474,0.013592904567945385,0.11482498304551612,0.90858384642033,12858058,78131,387,0.09041877629076087,0.0035022938990223614,25.817015618249677,666.5182954329478,one-way,store_upc_id + week
cookies,FE-IV,category_total_sales,y_category_total_log_sales,A_none,none,none,1.0411957941866596,0.14833227252714878,7.019347687780439,2.2291057888423893e-12,13150237,78134,388,0.10855648463919756,0.0036652889689964335,29.617442323768714,877.1928898017663,one-way,store_upc_id + week
cookies,FE-IV,category_total_sales,y_category_total_log_sales,B_ccount_only,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo,0.007589349298810683,0.00507744523757184,1.4947181000892682,0.1349880284478906,12858058,78131,387,0.1109967193639822,0.0036764438708580343,30.191327071199648,911.5162303201528,one-way,store_upc_id + week
cookies,FE-IV,category_total_sales,y_category_total_log_sales,C_plus_deal,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + deal_flag,0.02793524257564642,0.006312264877267586,4.425549801664668,9.619695968021702e-06,12858058,78131,387,0.09175818658490509,0.0035058444549167715,26.172920038200445,685.0217433260344,one-way,store_upc_id + week
cookies,FE-IV,category_total_sales,y_category_total_log_sales,D_plus_rival_cost,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag + rival_log_cost_mean,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + deal_flag + rival_log_cost_mean,0.030971086749095322,0.006377082006320357,4.856623565197959,1.194042808627671e-06,12858058,78131,387,0.09179246805182384,0.0035066636357744484,26.176581955386613,685.213442867072,one-way,store_upc_id + week
cookies,FE-IV,category_total_sales,y_category_total_log_sales,E_full_sensitivity,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag + rival_log_cost_mean + rival_log_price_mean + rival_deal_rate + price_was_missing + cost_was_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + deal_flag + rival_log_cost_mean + rival_log_price_mean + rival_deal_rate + price_was_missing,0.0015455482731163706,0.0066369100350939375,0.23287166240675058,0.8158610636696779,12858058,78131,387,0.09041877629076087,0.0035022938990223614,25.817015618249677,666.5182954329478,one-way,store_upc_id + week
cookies,FE-IV,own_pseudo_logit,y_own_pseudo_logit,A_none,none,none,-1.8985849252309064,0.07493975945967632,-25.3348147754931,0.0,12858058,78131,387,0.11099717201172404,0.003676460073176727,30.191317137252213,911.5156304821392,one-way,store_upc_id + week
cookies,FE-IV,own_pseudo_logit,y_own_pseudo_logit,B_ccount_only,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo,-1.8938487726251927,0.07474363625415739,-25.337926645492217,0.0,12858058,78131,387,0.1109967193639822,0.0036764438708580343,30.191327071199648,911.5162303201528,one-way,store_upc_id + week
cookies,FE-IV,own_pseudo_logit,y_own_pseudo_logit,C_plus_deal,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + deal_flag,-0.47371501145618117,0.058299526287235344,-8.125537918134007,4.440892098500626e-16,12858058,78131,387,0.09175818658490509,0.0035058444549167715,26.172920038200445,685.0217433260344,one-way,store_upc_id + week
cookies,FE-IV,own_pseudo_logit,y_own_pseudo_logit,D_plus_rival_cost,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag + rival_log_cost_mean,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + deal_flag + rival_log_cost_mean,-0.4723037280755042,0.0582859075636655,-8.103223365950138,4.440892098500626e-16,12858058,78131,387,0.09179246805182384,0.0035066636357744484,26.176581955386613,685.213442867072,one-way,store_upc_id + week
cookies,FE-IV,own_pseudo_logit,y_own_pseudo_logit,E_full_sensitivity,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag + rival_log_cost_mean + rival_log_price_mean + rival_deal_rate + price_was_missing + cost_was_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + deal_flag + rival_log_cost_mean + rival_log_price_mean + rival_deal_rate + price_was_missing,-1.1607137793670077,0.04972755063414645,-23.3414629227682,0.0,12858058,78131,387,0.09041877629076087,0.0035022938990223614,25.817015618249677,666.5182954329478,one-way,store_upc_id + week
